family,event,bank_event,tokens,train_pos,test_pos,firing_rate,bank_train_pos,bank_test_pos,count_matches_bank,bank_log10_evidence_proxy,bank_label_z,bank_full_cov_z,bank_offdiag_cov_z,sae_best_feature,sae_best_auc,sae_best_abs_auc_excess,sae_best_train_effect,sae_best_test_effect,sae_best_pos_mean,sae_best_neg_mean,random_best_feature,random_best_auc,random_best_abs_auc_excess,random_best_train_effect,random_best_test_effect,sae_minus_random_abs_auc_excess,sae_beats_random,sae_best_decoder_cosine_to_label_direction,sae_max_abs_decoder_cosine_to_label_direction
linguistic,conjunction,linguistic:conjunction,10000,164,144,0.0308,164.0,144.0,True,4.403994623913075,11.216337213862294,1.8636043608886423,1.8655220094746299,19488,0.6803782262493135,0.18037822624931354,0.6204781532287598,0.7561242580413818,0.5997316837310791,0.0003040697192773223,18937,0.7509824615595826,0.2509824615595826,0.8782846927642822,0.9728450775146484,-0.07060423531026905,False,0.6485868692398071,0.6536552906036377
linguistic,determiner,linguistic:determiner,10000,403,418,0.0821,420.0,401.0,False,4.860517988327525,8.98793171889617,5.519079083386011,5.522835615483257,13593,0.7905779636981825,0.29057796369818245,1.2655189037322998,1.2367322444915771,1.4901589155197144,2.707419298531022e-05,7492,0.6111643961496933,0.11116439614969331,0.5361115336418152,0.5106374621391296,0.17941356754848914,True,0.6282694339752197,0.686891496181488
linguistic,month_name,linguistic:month_name,10000,25,21,0.0046,nan,nan,False,nan,nan,nan,nan,15703,0.9040446063944758,0.4040446063944758,1.7289403676986694,1.774712085723877,4.802955150604248,0.00386219285428524,18741,0.8859543415679186,0.38595434156791864,1.63565194606781,1.8704233169555664,0.01809026482655718,True,0.5280313491821289,0.8179478049278259
linguistic,noun_suffix,linguistic:noun_suffix,10000,79,75,0.0154,77.0,77.0,False,3.082374230348181,9.053051946983354,4.644703300471213,4.646802153959502,23529,0.5921746192893401,0.09217461928934012,0.43011191487312317,0.4896143674850464,0.4634472727775574,0.0050900219939649105,1491,0.6300169204737732,0.13001692047377322,0.2984881103038788,0.5076532363891602,-0.0378423011844331,False,0.5864856243133545,0.6021988987922668
linguistic,number_word,linguistic:number_word,10000,22,27,0.0049,25.0,24.0,False,3.2171065443706808,12.481269472821007,-0.29286805205354194,-0.290435529263943,20019,0.7218237743071847,0.2218237743071847,0.8952648639678955,0.9403750896453857,1.64044189453125,0.0010949753923341632,3985,0.791500026066686,0.291500026066686,1.204370379447937,1.117767095565796,-0.06967625175950132,False,0.6987898349761963,0.8229047060012817
linguistic,preposition,linguistic:preposition,10000,313,298,0.0611,302.0,309.0,False,4.512950176137699,8.842190833257215,5.227266363984663,5.2297188362569065,8961,0.61211957499165,0.11211957499165004,0.5219425559043884,0.5848021507263184,0.9650366902351379,0.004764104261994362,22148,0.5812416678323375,0.08124166783233755,0.3103751838207245,0.34323984384536743,0.03087790715931249,True,0.4923621118068695,0.6018877029418945
linguistic,pronoun,linguistic:pronoun,10000,94,110,0.0204,102.0,102.0,False,4.01991754835488,11.899690884167846,0.9986442446220702,0.9994846310370101,23637,0.7218925450827292,0.22189254508272915,0.7953956723213196,0.8676603436470032,1.7075040340423584,0.002009641844779253,7225,0.6844283324037925,0.18442833240379253,0.6157026290893555,0.8127312660217285,0.037464212678936626,True,0.5252448916435242,0.5716397762298584
linguistic,proper_name_proxy,linguistic:proper_name_proxy,10000,661,632,0.1293,623.0,670.0,False,4.820102630512467,7.825847039822863,10.995635462174656,10.996545232408339,10605,0.5622234272847406,0.06222342728474062,0.416309654712677,0.3985801935195923,0.5122448205947876,0.0526224710047245,10202,0.6116042449112069,0.1116042449112069,0.4972062110900879,0.5279386043548584,-0.04938081762646629,False,0.317233145236969,0.4217125177383423
linguistic,verb_ed,linguistic:verb_ed,10000,170,201,0.0371,195.0,176.0,False,4.156934271298323,9.392409434449107,5.192143473247955,5.191966593508181,22644,0.6351302458327243,0.13513024583272426,0.5830702185630798,0.6309323310852051,0.5609675049781799,0.0061742039397358894,20702,0.6256325167245663,0.12563251672456632,0.5900906324386597,0.5560451149940491,0.009497729108157937,True,0.5064691305160522,0.5541210770606995
linguistic,verb_ing,linguistic:verb_ing,10000,82,99,0.0181,96.0,85.0,False,3.137894144276846,11.828722071100742,1.0591891500229422,1.0610270418414576,1413,0.5744591394458769,0.0744591394458769,0.6359323859214783,0.592414379119873,4.688762664794922,0.009938281960785389,11282,0.6002701984134345,0.10027019841343454,0.3507366180419922,0.4757126569747925,-0.025811058967557643,False,0.5299432277679443,0.5299432277679443
ner,ner_any,ner:ner_any,10000,733,782,0.1515,714.0,801.0,False,4.857768479905851,6.958892750512914,11.886721212218372,11.88888579885388,15087,0.4277514828059989,0.0722485171940011,-0.3522754907608032,-0.32459113001823425,0.1345140039920807,0.35317060351371765,10202,0.6034762720723146,0.10347627207231458,0.477455198764801,0.45641377568244934,-0.031227754878313474,False,0.008219565264880657,0.42195913195610046
ner,ner_gpe,ner:ner_gpe,10000,102,113,0.0215,93.0,122.0,False,3.4575903651527544,7.38097843272498,8.101812788776252,8.101766112805807,16954,0.5767713149026403,0.07677131490264033,0.48214587569236755,0.48429250717163086,0.7629059553146362,0.010560569353401661,24370,0.6103161539283379,0.11031615392833793,0.46520423889160156,0.3485599160194397,-0.033544839025697604,False,0.45815619826316833,0.45815619826316833
ner,ner_organization,ner:ner_organization,10000,288,307,0.0595,299.0,296.0,False,4.115027355907094,7.677233662854575,11.543321307874919,11.542587642066325,20889,0.5951309421267104,0.09513094212671036,0.4805404543876648,0.5122275352478027,0.5857571959495544,0.06065724790096283,10202,0.6072454574038123,0.1072454574038123,0.43363094329833984,0.45262637734413147,-0.012114515277101945,False,0.34466615319252014,0.5107080936431885
ner,ner_person,ner:ner_person,10000,334,348,0.0682,310.0,372.0,False,4.190105862940451,6.853024653389164,8.91888271233228,8.918861021892065,8909,0.5641446393097518,0.06414463930975178,0.3418964445590973,0.3294382393360138,0.23298434913158417,0.0397762767970562,11322,0.5864440952352714,0.08644409523527141,0.1889009326696396,0.32754623889923096,-0.02229945592551963,False,0.25195959210395813,0.46194517612457275
ner,ner_person_or_org,ner:ner_person_or_org,10000,622,655,0.1277,609.0,668.0,False,4.6629800196400195,7.165820364915481,13.790134814918552,13.787969423712935,15087,0.4323563980709599,0.06764360192904012,-0.31584781408309937,-0.29060521721839905,0.14776469767093658,0.3447819948196411,10202,0.597870325635327,0.09787032563532705,0.47578009963035583,0.43172597885131836,-0.03022672370628693,False,0.020794585347175598,0.41381531953811646
ner,ner_place_like,ner:ner_place_like,10000,110,125,0.0235,104.0,131.0,False,3.5000963742256626,7.8819276600525034,8.06701783826452,8.066313386167433,16954,0.5772947692307693,0.07729476923076928,0.4862522482872009,0.4812224507331848,0.7454638481140137,0.009155875071883202,24370,0.6133653333333333,0.11336533333333332,0.42789536714553833,0.35749706625938416,-0.03607056410256404,False,0.4733324944972992,0.4733324944972992
pos_tagger,pos_adjective,pos_tagger:pos_adjective,10000,278,293,0.0571,293.0,278.0,False,3.92711393905234,9.329260461654542,4.865345666160479,4.864751660610407,8552,0.4568234370275626,0.04317656297243738,-0.3478907644748688,-0.36591416597366333,0.006474309600889683,1.5274841785430908,24370,0.6117176436807862,0.11171764368078618,0.4145326316356659,0.4204866588115692,-0.0685410807083488,False,-0.2146047055721283,0.4481242597103119
pos_tagger,pos_adverb,pos_tagger:pos_adverb,10000,103,93,0.0196,93.0,103.0,False,3.6688188358566802,11.821582306119494,1.7897976802525801,1.7891678847584604,5893,0.6083113655935891,0.10831136559358912,0.4928726255893707,0.41146865487098694,0.1976310908794403,0.05821356549859047,10280,0.6347131922577139,0.13471319225771394,0.6337462663650513,0.613612711429596,-0.026401826664124828,False,0.1037677600979805,0.5213268995285034
pos_tagger,pos_cardinal,pos_tagger:pos_cardinal,10000,213,175,0.0388,217.0,171.0,False,4.834977661828317,7.635570845701188,7.442280805414372,7.448287428780848,11885,0.6450487046632124,0.1450487046632124,0.5751708745956421,0.6392228603363037,2.683197021484375,0.002296642167493701,9386,0.7108654330125833,0.21086543301258331,0.8399150967597961,0.803821325302124,-0.06581672834937091,False,0.37441879510879517,0.6095907092094421
pos_tagger,pos_conjunction,pos_tagger:pos_conjunction,10000,146,133,0.0279,147.0,132.0,False,4.4532022635303345,11.377090834417292,2.043953535494616,2.045842602527263,19488,0.6953141534749139,0.19531415347491388,0.6656342148780823,0.7962884902954102,0.6493335366249084,0.000303382461424917,18937,0.7724339614188543,0.27243396141885434,0.9777380228042603,1.0451297760009766,-0.07711980794394047,False,0.6585143208503723,0.6656280159950256
pos_tagger,pos_determiner,pos_tagger:pos_determiner,10000,397,405,0.0802,406.0,396.0,False,4.864440925551628,8.48529534630824,6.166922506377433,6.170194219578676,13593,0.799912411504722,0.29991241150472203,1.2828329801559448,1.272137999534607,1.5379911661148071,2.6997597160516307e-05,7492,0.6173043700210911,0.11730437002109106,0.553886353969574,0.5309556126594543,0.18260804148363097,True,0.6362632513046265,0.6822441816329956
pos_tagger,pos_gerund,pos_tagger:pos_gerund,10000,59,64,0.0123,67.0,56.0,False,2.923356516307499,10.319513899036092,1.575864712143595,1.5759388753827994,6343,0.578125,0.078125,0.37670332193374634,0.4432365298271179,0.6592998504638672,0.0,4355,0.6011604791329012,0.10116047913290116,0.3726522922515869,0.4414505958557129,-0.02303547913290116,False,0.4913340210914612,0.6611430644989014
pos_tagger,pos_noun,pos_tagger:pos_noun,10000,1770,1748,0.3518,1732.0,1786.0,False,5.146302825522726,6.945570532828806,13.560338220860986,13.558404919333412,8552,0.4326568265682657,0.0673431734317343,-0.4286958873271942,-0.4491223990917206,0.0,2.2114899158477783,698,0.5823653495402231,0.08236534954022312,0.4080008566379547,0.33579686284065247,-0.015022176108488827,False,-0.22469010949134827,0.362341970205307
pos_tagger,pos_past_verb,pos_tagger:pos_past_verb,10000,350,347,0.0697,349.0,348.0,False,4.428847424148326,9.012468119934509,6.874611127006597,6.87074047752133,1964,0.6235046522617802,0.1235046522617802,0.5540825128555298,0.6176239252090454,0.8709678053855896,0.02460973523557186,23494,0.6123680857876701,0.1123680857876701,0.5318545699119568,0.5779518485069275,0.011136566474110099,True,0.36553412675857544,0.493088960647583
pos_tagger,pos_plural_noun,pos_tagger:pos_plural_noun,10000,267,262,0.0529,279.0,250.0,False,4.154975859352198,8.677928494870189,4.69668623151352,4.701306253039204,8310,0.6260536864525568,0.12605368645255677,0.5952611565589905,0.6296572685241699,0.5470081567764282,0.004534011706709862,10280,0.6202145073613049,0.1202145073613049,0.5189083218574524,0.45398539304733276,0.005839179091251867,True,0.5597976446151733,0.6085656881332397
pos_tagger,pos_preposition,pos_tagger:pos_preposition,10000,540,503,0.1043,513.0,530.0,False,4.781728016257762,8.371574008342405,7.264110845680546,7.267916730563498,12089,0.5819638539675888,0.08196385396758876,0.30709347128868103,0.3166159391403198,0.4048554003238678,0.12574273347854614,22148,0.6052216830217273,0.1052216830217273,0.42492061853408813,0.42612311244010925,-0.023257829054138535,False,0.046287037432193756,0.5187646746635437
pos_tagger,pos_pronoun,pos_tagger:pos_pronoun,10000,89,108,0.0197,98.0,99.0,False,4.018654721417069,11.4176487105877,1.0749146554958513,1.0765058621068715,23637,0.7118538202961752,0.21185382029617517,0.7996438145637512,0.8471311330795288,1.6639155149459839,0.003669196041300893,7225,0.683379516065534,0.18337951606553404,0.6201264262199402,0.8071414828300476,0.028474304230641123,True,0.5274165272712708,0.5676560401916504
pos_tagger,pos_proper_noun,pos_tagger:pos_proper_noun,10000,945,952,0.1897,911.0,986.0,False,5.143104023641405,7.145339990066446,12.360324891358577,12.361960642458751,15087,0.42817531533364334,0.07182468466635666,-0.3600417971611023,-0.32857978343963623,0.13771943747997284,0.36159947514533997,10202,0.5963549018915867,0.09635490189158669,0.4805568754673004,0.4438842833042145,-0.024530217225230022,False,0.016133762896060944,0.42670661211013794
pos_tagger,pos_verb,pos_tagger:pos_verb,10000,540,545,0.1085,547.0,538.0,False,4.5514189269946606,8.573712951321928,6.318259693992439,6.316488312275168,1964,0.605640091022354,0.10564009102235405,0.5128666162490845,0.5630518198013306,0.6847087740898132,0.009779717773199081,7082,0.5833931568488143,0.08339315684881432,0.3056798279285431,0.3610300123691559,0.022246934173539734,True,0.35487350821495056,0.4184005856513977
